transcription,file_name
SHAPE THE CLAY GENTLY INTO BLOCK FORM,data/indian/speaker_02/indian_s02_293.wav
A RIDGE ON A SMOOTH SURFACE IS A BUMP OR FLAW,data/indian/speaker_02/indian_s02_294.wav
HEDGE APPLES MAY STAIN YOUR HANDS GREEN,data/indian/speaker_02/indian_s02_295.wav
QUENCH YOUR THIRST,data/indian/speaker_02/indian_s02_296.wav
THEN EAT THE CRACKERS,data/indian/speaker_02/indian_s02_297.wav
TIGHT CURLS GET LIMP ON RAINY DAYS,data/indian/speaker_02/indian_s02_298.wav
THE MUTE MUFFLED THE HIGH TONES OF THE HORN,data/indian/speaker_02/indian_s02_299.wav
THE GOLD RING FITS ONLY A PIERCED EAR,data/indian/speaker_02/indian_s02_300.wav
THE OLD PAN WAS COVERED WITH HARD FUDGE,data/indian/speaker_02/indian_s02_301.wav
WATCH THE LOG FLOAT IN THE WIDE RIVER,data/indian/speaker_02/indian_s02_302.wav
THE NOTE ON THIS STALK OF WHEAT GREW DAILY,data/indian/speaker_02/indian_s02_303.wav
THE HEAP OF FALLEN LEAVES WAS SET ON FIRE,data/indian/speaker_02/indian_s02_304.wav
RITE FAST IF YOU WANT TO FINISH EARLY,data/indian/speaker_02/indian_s02_305.wav
HIS SHIRT WAS CLEAN BUT ONE BUTTON WAS GONE,data/indian/speaker_02/indian_s02_306.wav
THE BARREL OF BEER WAS A BREW OF MOULD AND HOBS,data/indian/speaker_02/indian_s02_307.wav
TIN CANS ARE ABSENT FROM STORE SHELVES,data/indian/speaker_02/indian_s02_308.wav
SLIDE THE BOX INTO THAT EMPTY SPACE,data/indian/speaker_02/indian_s02_309.wav
THE PLANT GREW LARGE AND GREEN IN THE WINDOW,data/indian/speaker_02/indian_s02_310.wav
THE BEAM DROPPED DOWN ON THE WORKMAN'S HEAD,data/indian/speaker_02/indian_s02_311.wav
PINK CLOUDS FLOATED WITH THE BREEZE,data/indian/speaker_02/indian_s02_312.wav
SHE DANCED LIKE A SWAN,data/indian/speaker_02/indian_s02_313.wav
TALL AND GRACEFUL,data/indian/speaker_02/indian_s02_314.wav
THE TUBE WAS BLOWN AND THE TIRE FLAT AND USELESS,data/indian/speaker_02/indian_s02_315.wav
IT IS LATE MORNING ON THE OLD WALL CLOCK,data/indian/speaker_02/indian_s02_316.wav
LET'S ALL JOIN AS WE SING THE LAST CHORUS,data/indian/speaker_02/indian_s02_317.wav
THE LAST SWITCH CANNOT BE TURNED OFF,data/indian/speaker_02/indian_s02_318.wav
THE FIGHT WILL END IN JUST SIX MINUTES,data/indian/speaker_02/indian_s02_319.wav
THE STORE WALLS WERE LINED WITH COLORED FROCKS,data/indian/speaker_02/indian_s02_320.wav
THE PEACE LEAGUE MET TO DISCUSS THEIR PLANS,data/indian/speaker_02/indian_s02_321.wav
THE RISE TO FAME OF A PERSON TAKES LUCK,data/indian/speaker_02/indian_s02_322.wav
PAPER IS SCARCE,data/indian/speaker_02/indian_s02_323.wav
SO WRITE WITH MUCH CARE,data/indian/speaker_02/indian_s02_324.wav
THE QUICK FOX JUMPED ON THE SLEEPING CAT,data/indian/speaker_02/indian_s02_325.wav
THE NOZZLE OF THE FIREHOSE WAS BRIGHT BRASS,data/indian/speaker_02/indian_s02_326.wav
SCREW THE ROUND CAP ON AS TIGHT AS NEEDED,data/indian/speaker_02/indian_s02_327.wav
TIME BRINGS US MANY CHANGES,data/indian/speaker_02/indian_s02_328.wav
THE PURPLE TIE WAS TEN YEARS OLD,data/indian/speaker_02/indian_s02_329.wav
MEN THINK AND PLAN AND SOMETIMES ACT,data/indian/speaker_02/indian_s02_330.wav
FILL THE INK JAR WITH STICKY GLUE,data/indian/speaker_02/indian_s02_331.wav
HE SMOKE A BIG PIPE WITH STRONG CONTENTS,data/indian/speaker_02/indian_s02_332.wav
WE NEED GRAIN TO KEEP OUR MULES HEALTHY,data/indian/speaker_02/indian_s02_333.wav
PACK THE RECORDS IN A NEAT THIN CASE,data/indian/speaker_02/indian_s02_334.wav
THE CRUNCH FEET IN THE SNOW WAS THE ONLY SOUND,data/indian/speaker_02/indian_s02_335.wav
THE COPPER BOWL SHONE IN THE SUN'S RAYS,data/indian/speaker_02/indian_s02_336.wav
BOARDS WILL WARP UNLESS KEPT DRY,data/indian/speaker_02/indian_s02_337.wav
THE PLUSH CHAIR LEANED AGAINST THE WALL,data/indian/speaker_02/indian_s02_338.wav
GLASS WILL CLINK WHEN STRUCK BY METAL,data/indian/speaker_02/indian_s02_339.wav
BATHE AND RELAX IN THE COOL GREEN GRASS,data/indian/speaker_02/indian_s02_340.wav
NINE ROWS OF SOLDIERS STOOD IN A LINE,data/indian/speaker_02/indian_s02_341.wav
THE BEACH IS DRY AND SHALLOW AT LOW TIDE,data/indian/speaker_02/indian_s02_342.wav
THE IDEA IS TO SOW BOTH EDGES STRAIGHT,data/indian/speaker_02/indian_s02_343.wav
THE KITTEN CHASED THE DOG DOWN THE STREET,data/indian/speaker_02/indian_s02_344.wav
PAGES BOUND IN CLOTH MAKE A BOOK,data/indian/speaker_02/indian_s02_345.wav
TRY TO TRACE THE FINE LINES OF THE PAINTING,data/indian/speaker_02/indian_s02_346.wav
WOMEN FORM LESS THAN HALF OF THE GROUP,data/indian/speaker_02/indian_s02_347.wav
THE ZONES MERGE IN THE CENTRAL PART OF TOWN,data/indian/speaker_02/indian_s02_348.wav
A GEM IN THE ROUGH NEEDS WORK TO POLISH,data/indian/speaker_02/indian_s02_349.wav
CODE IS USED WHEN SECRETS ARE SENT,data/indian/speaker_02/indian_s02_350.wav
MOST OF THE NEWS IS EASY FOR US TO HEAR,data/indian/speaker_02/indian_s02_351.wav
HE USED THE LATHE TO MAKE BRASS OBJECTS,data/indian/speaker_02/indian_s02_352.wav
THE VAIN ON TOP OF THE POLE REVOLVED IN THE WIND,data/indian/speaker_02/indian_s02_353.wav
MINCE PIE IS A DISH SERVE TO CHILDREN,data/indian/speaker_02/indian_s02_354.wav
THE CLAN GATHERED ON EACH DULL NIGHT,data/indian/speaker_02/indian_s02_355.wav
LET IT BURN,data/indian/speaker_02/indian_s02_356.wav
IT GIVES US WARMTH AND COMFORT,data/indian/speaker_02/indian_s02_357.wav
A CASTLE BUILT FROM SAND FAILS TO ENDURE,data/indian/speaker_02/indian_s02_358.wav
A CHILD'S WIT SAVE THE DAY FOR US,data/indian/speaker_02/indian_s02_359.wav
TACK THE STRIP OF CARPET TO THE WORN FLOOR,data/indian/speaker_02/indian_s02_360.wav
NEXT TUESDAY WE MUST VOTE,data/indian/speaker_02/indian_s02_361.wav
POUR THE STEW FROM THE POT INTO THE PLATE,data/indian/speaker_02/indian_s02_362.wav
EACH PENNY SHONE LIKE NEW,data/indian/speaker_02/indian_s02_363.wav
THE MAN WENT TO THE WOODS TO GATHER STICKS,data/indian/speaker_02/indian_s02_364.wav
THE DIRT PILES WERE LINES ALONG THE ROAD,data/indian/speaker_02/indian_s02_365.wav
THE LOGS FELL AND TUMBLED INTO THE CLEAR STREAM,data/indian/speaker_02/indian_s02_366.wav
JUST HOIST IT UP AND TAKE IT AWAY,data/indian/speaker_02/indian_s02_367.wav
A RIPE PLUM IS FIT FOR A KING'S PALATE,data/indian/speaker_02/indian_s02_368.wav
OUR PLANS RIGHT NOW ARE HAZY,data/indian/speaker_02/indian_s02_369.wav
BRASS RINGS ARE SOLD BY THESE NATIVES,data/indian/speaker_02/indian_s02_370.wav
IT TAKES A GOOD TRAP TO CAPTURE A BEAR,data/indian/speaker_02/indian_s02_371.wav
FEED THE WHITE MOUSE SOME FLOWER SEEDS,data/indian/speaker_02/indian_s02_372.wav
THE THAW CAME EARLY AND FREED THE STREAM,data/indian/speaker_02/indian_s02_373.wav
HE TOOK THE LEAD AND KEPT IT THE WHOLE DISTANCE,data/indian/speaker_02/indian_s02_374.wav
THE KEY YOU DESIGNED WILL FIT THE LOOK,data/indian/speaker_02/indian_s02_375.wav
PLEAD TO THE COUNCIL TO FREE THE POOR THIEF,data/indian/speaker_02/indian_s02_376.wav
BETTER HASH IS MADE OF RARE BEEF,data/indian/speaker_02/indian_s02_377.wav
THIS PLANK WAS MADE FOR WALKING ON,data/indian/speaker_02/indian_s02_378.wav
THE LAKE SPARKLED IN THE RED HOT SUN,data/indian/speaker_02/indian_s02_379.wav
HE CRAWLED WITH CARE ALONG THE LEDGE,data/indian/speaker_02/indian_s02_380.wav
TEND THE SHEEP WHILE THE DOG WANDERS,data/indian/speaker_02/indian_s02_381.wav
IT TAKES A LOT OF HELP TO FINISH THESE,data/indian/speaker_02/indian_s02_382.wav
MARK THE SPOT WITH A SIGN PAINTED RED,data/indian/speaker_02/indian_s02_383.wav
TAKE TWO SHARES AS A FAIR PROFIT,data/indian/speaker_02/indian_s02_384.wav
THE FUR OF CATS GOES BY MANY NAMES,data/indian/speaker_02/indian_s02_385.wav
NORTH WINDS BRING COLDS AND FEVERS,data/indian/speaker_02/indian_s02_386.wav
HE ASKS NO PERSON TO VOUCH FOR HIM,data/indian/speaker_02/indian_s02_387.wav
GO NOW AND COME HERE LATER,data/indian/speaker_02/indian_s02_388.wav
A SASH OF GOLD SILK WILL TRIM HER DRESS,data/indian/speaker_02/indian_s02_389.wav
SOAP CAN WASH MOST DIRT AWAY,data/indian/speaker_02/indian_s02_390.wav
THAT MOVE MEANS THE GAME IS OVER,data/indian/speaker_02/indian_s02_391.wav
HE WROTE DOWN A LONG LIST OF ITEMS,data/indian/speaker_02/indian_s02_392.wav
A SIEGE WILL CRACK THE STRONG DEFENCE,data/indian/speaker_02/indian_s02_393.wav
GRAPE JUICE AND WATER MIX WELL,data/indian/speaker_02/indian_s02_394.wav
ROADS ARE PAVED WITH STICKE TAR,data/indian/speaker_02/indian_s02_395.wav
FAKE STONES SHINE BUT COST LITTLE,data/indian/speaker_02/indian_s02_396.wav
THE DRIP OF THE RAIN MADE A PLEASANT SOUND,data/indian/speaker_02/indian_s02_397.wav
SMOKE POURED OUT OF EVERY CRACK,data/indian/speaker_02/indian_s02_398.wav
SERVE THE HOT RUM TO THE TIRED HEROES,data/indian/speaker_02/indian_s02_399.wav
MUCH OF THIS STORY MAKES GOOD SENSE,data/indian/speaker_02/indian_s02_400.wav
THE SUN CAME UP TO LIGHT THE EASTERN SKY,data/indian/speaker_02/indian_s02_401.wav
HEAVE THE LINE OVER THE PORT SIDE,data/indian/speaker_02/indian_s02_402.wav
A LATHE CUTS AND TRIMS ANY WOOD,data/indian/speaker_02/indian_s02_403.wav
IT'S A DENSE CROWD IN TWO DISTINCT WAYS,data/indian/speaker_02/indian_s02_404.wav
HIS HIP STRUCK THE KNEE OF THE NEXT PLAYER,data/indian/speaker_02/indian_s02_405.wav
THE STALE SMELL OF OLD BEER LINGERS,data/indian/speaker_02/indian_s02_406.wav
THE DESK WAS FIRM ON THE SHAKY FLOOR,data/indian/speaker_02/indian_s02_407.wav
IT TAKES HEAT TO BRING OUT THE ODOR,data/indian/speaker_02/indian_s02_408.wav
BEEF IS SCARCER THAN SOME LAMB,data/indian/speaker_02/indian_s02_409.wav
RAISE THE SAIL AND STEER THE SHIP NORTHWARD,data/indian/speaker_02/indian_s02_410.wav
A CONE COSTS FIVE CENTS ON MONDAYS,data/indian/speaker_02/indian_s02_411.wav
A POD IS WHAT PEAS ALWAYS GROW IN,data/indian/speaker_02/indian_s02_412.wav
JERK THAT DART FROM THE CORK TARGET,data/indian/speaker_02/indian_s02_413.wav
NO CEMENT WILL HOLD HARD WOOD,data/indian/speaker_02/indian_s02_414.wav
WE NOW HAVE A NEW BASE FOR SHIPPING,data/indian/speaker_02/indian_s02_415.wav
A LIST OF NAMES IS CARVED AROUND THE BASE,data/indian/speaker_02/indian_s02_416.wav
THE SHEEP WERE LED HOME BY A DOG,data/indian/speaker_02/indian_s02_417.wav
THREE FOR A DIME,data/indian/speaker_02/indian_s02_418.wav
THE YOUNG PEDDLER CRIED,data/indian/speaker_02/indian_s02_419.wav
THE SENSE OF SMELL IS BETTER THAN THAT OF TOUCH,data/indian/speaker_02/indian_s02_420.wav
NO HARDSHIP SEEMED TO MAKE HIM SAD,data/indian/speaker_02/indian_s02_421.wav
GRACE MAKES UP THE LACK OF BEAUTY,data/indian/speaker_02/indian_s02_422.wav
NODGE GENTLY BUT WAKE HER NOW,data/indian/speaker_02/indian_s02_423.wav
THE NEWS STRUCK DOUBT INTO RESTLESS MINDS,data/indian/speaker_02/indian_s02_424.wav
ONCE WE STOOD BESIDE THE SHORE,data/indian/speaker_02/indian_s02_425.wav
A CHINK IN THE WALL ALLOWED A DRAFT TO BLOW,data/indian/speaker_02/indian_s02_426.wav
FASTEN TWO PINS ON EACH SIDE,data/indian/speaker_02/indian_s02_427.wav
A COLD DIP RESTORES HEALTH AND ZEST.,data/indian/speaker_02/indian_s02_428.wav
HE TAKES THE OATH OF OFFICE EACH MARCH,data/indian/speaker_02/indian_s02_429.wav
THE SAND DRIFTS OVER THE SILL OF THE OLD HOUSE,data/indian/speaker_02/indian_s02_430.wav
THE POINT OF THE STEEL PEN WAS BENT AND TWISTED,data/indian/speaker_02/indian_s02_431.wav
THERE IS A LAG BETWEEN THOUGHT AND ACT,data/indian/speaker_02/indian_s02_432.wav
SEED IS NEEDED TO PLANT THE SPRING CORN,data/indian/speaker_02/indian_s02_433.wav
DRAW THE CHART WITH HEAVY BLACK LINES,data/indian/speaker_02/indian_s02_434.wav
THE BOY OWED HIS PAL THIRTY CENTS,data/indian/speaker_02/indian_s02_435.wav
THE CHAP SLIPPED INTO THE CROWD AND WAS LOST,data/indian/speaker_02/indian_s02_436.wav
HATS ARE WORN TO TEA AND NOT TO DINNER,data/indian/speaker_02/indian_s02_437.wav
THE RAMP LED UP TO THE WIDE HIGHWAY,data/indian/speaker_02/indian_s02_438.wav
BEAT THE DUST FROM THE RUG ONTO THE LAWN,data/indian/speaker_02/indian_s02_439.wav
SAY IT SLOWLY BUT MAKE IT RING CLEAR,data/indian/speaker_02/indian_s02_440.wav
THE STRAW NEST HOUSED FIVE ROBINS,data/indian/speaker_02/indian_s02_441.wav
SCREEN THE PORCH WITH WOVEN STRAW MATS,data/indian/speaker_02/indian_s02_442.wav
THIS HORSE WILL NOSE HIS WAY TO THE FINISH,data/indian/speaker_02/indian_s02_443.wav
THE DRY WAX PROTECTS THE DEEP SCRATCH,data/indian/speaker_02/indian_s02_444.wav
HE PICKED UP THE DICE FOR A SECOND ROLL,data/indian/speaker_02/indian_s02_445.wav
THESE COINS WILL BE NEEDED TO PAY HIS DEBT,data/indian/speaker_02/indian_s02_446.wav
THE NAG PULLED THE FRAIL CART ALONG,data/indian/speaker_02/indian_s02_447.wav
TWIST THE VALVE AND RELEASE HOT STEAM,data/indian/speaker_02/indian_s02_448.wav
THE VAMP OF THE SHOE HAD A GOLD BUCKLE,data/indian/speaker_02/indian_s02_449.wav
THE SMELL OF BURNED RAGS ITCHES MY NOSE,data/indian/speaker_02/indian_s02_450.wav
NEW PANTS LACK CUFFS AND POCKETS,data/indian/speaker_02/indian_s02_451.wav
THE MARSH WILL FREEZE WHEN COLD ENOUGH,data/indian/speaker_02/indian_s02_452.wav
THEY SLICE THE SAUSAGE THIN WITH A KNIFE,data/indian/speaker_02/indian_s02_453.wav
THE BLOOM OF THE ROSE LASTS A FEW DAYS,data/indian/speaker_02/indian_s02_454.wav
A GREY MARE WALKED BEFORE THE COLT,data/indian/speaker_02/indian_s02_455.wav
BREAKFAST BUNS ARE FINE WITH A HOT DRINK,data/indian/speaker_02/indian_s02_456.wav
BOTTLES HOLD FOUR KINDS OF RUM,data/indian/speaker_02/indian_s02_457.wav
THE MAN WORE A FEATHER IN HIS FELT HAT,data/indian/speaker_02/indian_s02_458.wav
HE WHEELED THE BIKE PAST THE WINDING ROAD,data/indian/speaker_02/indian_s02_459.wav
DROP THE ASHES ON THE WORN OLD RUG,data/indian/speaker_02/indian_s02_460.wav
THE DESK AND BOTH CHAIRS WERE PAINTED TAN,data/indian/speaker_02/indian_s02_461.wav
THROW OUT THE USED PAPER CUP AND PLATE,data/indian/speaker_02/indian_s02_462.wav
A CLEAN NECK MEANS A NEAT COLLAR,data/indian/speaker_02/indian_s02_463.wav
THE COUCH COVER AND HALL DRAPES WERE BLUE,data/indian/speaker_02/indian_s02_464.wav
THE STEMS OF THE TALL GLASSES CRACKED AND BROKE,data/indian/speaker_02/indian_s02_465.wav
THE WALL PHONE RANG LOUD AND OFTEN,data/indian/speaker_02/indian_s02_466.wav
THE CLOTHES DRIED ON A THIN WOODEN RACK,data/indian/speaker_02/indian_s02_467.wav
TURN OUT THE LANTERN WHICH GIVES US LIGHT,data/indian/speaker_02/indian_s02_468.wav
THE CLEAT SANK DEEPLY INTO THE SOFT TURF,data/indian/speaker_02/indian_s02_469.wav
THE BILLS WERE MAILED PROMPTLY ON THE TENTH OF THE MONTH,data/indian/speaker_02/indian_s02_470.wav
TO HAVE IS BETTER THAN TO WAIT AND HOPE,data/indian/speaker_02/indian_s02_471.wav
THE PRICE IS FAIR FOR A GOOD ANTIQUE CLOCK,data/indian/speaker_02/indian_s02_472.wav
THE MUSIC PLAYED ON WHILE THEY TALKED,data/indian/speaker_02/indian_s02_473.wav
DISPENSE WITH A VEST ON A DAY LIKE THIS,data/indian/speaker_02/indian_s02_474.wav
THE BUNCH OF GRAPES WAS PRESSED INTO WINE,data/indian/speaker_02/indian_s02_475.wav
HE SENT THE FIGS,data/indian/speaker_02/indian_s02_476.wav
BUT KEPT THE RIPE CHERRIES,data/indian/speaker_02/indian_s02_477.wav
THE HINGE ON THE DOOR CREAKED WITH OLD AGE,data/indian/speaker_02/indian_s02_478.wav
THE SCREEN BEFORE THE FIRE KEPT IN THE SPARKS,data/indian/speaker_02/indian_s02_479.wav
FLY BY NIGHT AND YOU WASTE LITTLE TIME,data/indian/speaker_02/indian_s02_480.wav
THICK GLASSES HELPED HIM READ THE PRINT,data/indian/speaker_02/indian_s02_481.wav
BIRTH AND DEATH MARKS THE LIMITS OF LIFE,data/indian/speaker_02/indian_s02_482.wav
THE CHAIR LOOKED STRONG BUT HAD NO BOTTOM,data/indian/speaker_02/indian_s02_483.wav
THE KITE FLEW WILDLY IN THE HIGH WIND,data/indian/speaker_02/indian_s02_484.wav
A FUR MUFF IS STYLISH ONCE MORE,data/indian/speaker_02/indian_s02_485.wav
THE TIN BOXS HELD PRICELESS STONES,data/indian/speaker_02/indian_s02_486.wav
WE NEED AN END OF ALL SUCH MATTER,data/indian/speaker_02/indian_s02_487.wav
THE CASE WAS PUZZLING TO THE OLD AND WISE,data/indian/speaker_02/indian_s02_488.wav
THE BRIGHT LANTERNS WERE GAY ON THE DARK LAWN,data/indian/speaker_02/indian_s02_489.wav
WE DON'T GET MUCH MONEY BUT WE HAVE FUN,data/indian/speaker_02/indian_s02_490.wav
THE YOUTH DROVE WITH ZEST,data/indian/speaker_02/indian_s02_491.wav
BUT LITTLE SKILL,data/indian/speaker_02/indian_s02_492.wav
FIVE YEARS HE LIVED WITH A SHAGGY DOG,data/indian/speaker_02/indian_s02_493.wav
A FENCE CUT THROUGH THE CORNER LOT,data/indian/speaker_02/indian_s02_494.wav
THE WAY TO SAVE MONEY IS NOT TO SPEND MUCH,data/indian/speaker_02/indian_s02_495.wav
SHUT THE HATCH BEFORE THE WAVES PUSH IT IN,data/indian/speaker_02/indian_s02_496.wav
THE ODOR OF SPRING MAKES YOUNG HEARTS JUMP,data/indian/speaker_02/indian_s02_497.wav
CRACK THE WALNUT WITH YOUR SHARP SIDE TEETH,data/indian/speaker_02/indian_s02_498.wav
HE OFFERED PROOF IN THE FORM OF A LARGE CHART,data/indian/speaker_02/indian_s02_499.wav
SEND THE STUFF IN A THICK PAPER BAG,data/indian/speaker_02/indian_s02_500.wav
A QUART OF MILK IS WATER FOR THE MOST PART,data/indian/speaker_02/indian_s02_501.wav
THEY TOLD WILD TALES TO FRIGHTEN HIM,data/indian/speaker_02/indian_s02_502.wav
THE THREE STORY HOUSE WAS BUILT OF STONE,data/indian/speaker_02/indian_s02_503.wav
IN THE REAR OF THE GROUND FLOOR WAS A LARGE PASSAGE,data/indian/speaker_02/indian_s02_504.wav
A MAN IN A BLUE SWEATER SAT AT THE DESK,data/indian/speaker_02/indian_s02_505.wav
OATS ARE A FOOD EATEN BY HORSE AND MAN,data/indian/speaker_02/indian_s02_506.wav
THEIR EYELIDS DROOP FOR WANT OF SLEEP,data/indian/speaker_02/indian_s02_507.wav
A SIP OF TEA REVIVES HIS TIRED FRIEND,data/indian/speaker_02/indian_s02_508.wav
THERE ARE MANY WAYS TO DO THESE THINGS,data/indian/speaker_02/indian_s02_509.wav
TUCK THE SHEET UNDER THE EDGE OF THE MAT,data/indian/speaker_02/indian_s02_510.wav
A FORCE EQUAL TO THAT WOULD MOVE THE EARTH,data/indian/speaker_02/indian_s02_511.wav
WE LIKE TO SEE CLEAR WEATHER,data/indian/speaker_02/indian_s02_512.wav
THE WORK OF THE TAILOR IS SEEN ON EACH SIDE,data/indian/speaker_02/indian_s02_513.wav
TAKE A CHANCE AND WIN A CHINA DOLL,data/indian/speaker_02/indian_s02_514.wav
SHAKE THE DUST FROM YOUR SHOES,data/indian/speaker_02/indian_s02_515.wav
STRANGER,data/indian/speaker_02/indian_s02_516.wav
SHE WAS KIND TO SICK OLD PEOPLE,data/indian/speaker_02/indian_s02_517.wav
THE SQUARE WOODEN CRATE WAS PACKED TO BE SHIPPED,data/indian/speaker_02/indian_s02_518.wav
THE DUSTY BENCH STOOD BY THE STONE WALL,data/indian/speaker_02/indian_s02_519.wav
WE DRESS TO SUIT THE WEATHER OF MOST DAYS,data/indian/speaker_02/indian_s02_520.wav
SMILE WHEN YOU SAY NASTY WORDS,data/indian/speaker_02/indian_s02_521.wav
A BOWL OF RICE IS FREE WITH CHICKEN STEW,data/indian/speaker_02/indian_s02_522.wav
THE WATER IN THIS WELL IS A SOURCE OF GOOD HEALTH,data/indian/speaker_02/indian_s02_523.wav
TAKE SHELTER IN THIS TENT,data/indian/speaker_02/indian_s02_524.wav
BUT KEEP STILL,data/indian/speaker_02/indian_s02_525.wav
THAT GUY IS THE WRITER OF A FEW BANNED BOOKS,data/indian/speaker_02/indian_s02_526.wav
THE LITTLE TALES THEY TELL ARE FALSE,data/indian/speaker_02/indian_s02_527.wav
THE DOOR WAS BARRED,data/indian/speaker_02/indian_s02_528.wav
LOOKED,data/indian/speaker_02/indian_s02_529.wav
AND BOLTED AS WELL,data/indian/speaker_02/indian_s02_530.wav
RIPE PEARS ARE FIT FOR A QUEEN'S TABLE,data/indian/speaker_02/indian_s02_531.wav
A BIG WET STAIN WAS ON THE ROUND CARPET,data/indian/speaker_02/indian_s02_532.wav
THE KITE DIPPED AND SWAYED,data/indian/speaker_02/indian_s02_533.wav
BUT STAYED ALOFT,data/indian/speaker_02/indian_s02_534.wav
THE PLEASANT HOURS FLY BY MUCH TOO SOON,data/indian/speaker_02/indian_s02_535.wav
THE ROOM WAS CROWDED WITH A WILD MOB,data/indian/speaker_02/indian_s02_536.wav
THIS STRONG ARM SHALL SHIELD YOUR HONOR,data/indian/speaker_02/indian_s02_537.wav
SHE BLUSHED WHEN HE GAVE HER A WHITE ORCHID,data/indian/speaker_02/indian_s02_538.wav
THE BEETLE DRONED IN THE HOT JUNE SUN,data/indian/speaker_02/indian_s02_539.wav
PRESS THE PEDAL WITH YOUR LEFT FOOT,data/indian/speaker_02/indian_s02_540.wav
NEAT PLANS FAIL WITHOUT LUCK,data/indian/speaker_02/indian_s02_541.wav
THE BLACK TRUNK FELL FROM THE LANDING,data/indian/speaker_02/indian_s02_542.wav
THE BANK PRESSED FOR PAYMENT OF THE DEBT,data/indian/speaker_02/indian_s02_543.wav
THE THEFT OF THE PEARL PIN WAS KEPT SECRET,data/indian/speaker_02/indian_s02_544.wav
SHAKE HANDS WITH THIS FRIENDLY CHILD,data/indian/speaker_02/indian_s02_545.wav
THE VAST SPACE STRETCHED INTO THE FAR DISTANCE,data/indian/speaker_02/indian_s02_546.wav
A RICH FARM IS RARE IN THIS SANDY WASTE,data/indian/speaker_02/indian_s02_547.wav
HIS WIFE GRIN EARNED MANY FRIENDS,data/indian/speaker_02/indian_s02_548.wav
FLAX MAKES A FINE BRAND OF PAPER,data/indian/speaker_02/indian_s02_549.wav
HURDLE THE PIT WITH THE AID OF A LONG POLE,data/indian/speaker_02/indian_s02_550.wav
A STRONG BID MAY SCARE YOUR PARTNER STIFF,data/indian/speaker_02/indian_s02_551.wav
EVEN A JUST CAUSE NEEDS POWER TO WIN,data/indian/speaker_02/indian_s02_552.wav
PEEP UNDER THE TENT AND SEE THE CLOWNS,data/indian/speaker_02/indian_s02_553.wav
THE LEAF DRIFTS ALONG WITH A SLOW SPIN,data/indian/speaker_02/indian_s02_554.wav
CHEAP CLOTHES ARE FLASHY BUT DON'T LAST,data/indian/speaker_02/indian_s02_555.wav
A THING OF SMALL NOTE CAN CAUSE DESPAIR,data/indian/speaker_02/indian_s02_556.wav
FLOOD THE MAILS WITH REQUESTS FOR THIS BOOK,data/indian/speaker_02/indian_s02_557.wav
A THICK COAT OF BLACK PAINT COVERED ALL,data/indian/speaker_02/indian_s02_558.wav
THE PENCIL WAS CUT TO BE SHARP AT BOTH ENDS,data/indian/speaker_02/indian_s02_559.wav
THOSE LAST WORDS WERE A STRONG STATEMENT,data/indian/speaker_02/indian_s02_560.wav
HE WROTE HIS NAME BOLDLY AT THE TOP OF THE SHEET,data/indian/speaker_02/indian_s02_561.wav
DILL PICKLES ARE SOUR BUT TASTE FINE,data/indian/speaker_02/indian_s02_562.wav
DOWN THAT ROAD IS THE WAY TO THE GRAIN FARMER,data/indian/speaker_02/indian_s02_563.wav
EITHER MUD OR DUST ARE FOUND AT ALL TIMES,data/indian/speaker_02/indian_s02_564.wav
THE BEST METHOD IS TO FIX IT IN PLACE WITH CLIPS,data/indian/speaker_02/indian_s02_565.wav
